folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Health Questionnaire,ARTHRITIS_YND,Arthritis,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions.:  Arthritis? ___Yes       ___No,choices,,"Y: yes, N: no",,,,
Health Questionnaire,ARTHRITIS_YEAR,Year of Arthritis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Arthritis?=""Y"")",numeric,year,,,,,
Health Questionnaire,Emphysema_ynd, Emphysema/Obstructive Lung Disease,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions.:  Emphysema or Obstructive Lung Disease? ___Yes       ___No,choices,,"Y: yes, N: no",,,,
Health Questionnaire,Emphysema_year,Year of Emphysema/Obstructive Lung Disease,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Emphysema/Obstructive Lung Disease?=""Y"")",numeric,year,,,,,
Health Questionnaire,APNEA,Doctor Diagnosed: Apnea,Have you ever been told by a doctor that you have sleep apnea? ,choices,,"Y: yes, N: no",,,,
Health Questionnaire,APNEA_year,Year of Diagnosis,"If yes, when was this? ______ Year",,year,,,,,
Health Questionnaire,APNEA_NEED,Needed Treatment: Apnea,Were you told you needed treatment? ___Yes       ___No (reported Y told by a doctor that they had sleep apnea),choices,,"Y: yes, N: no",,,,
Health Questionnaire,APNEA_TREATED,Received Treatment: Apnea,"Did you have the treatment? (when told ""Y"" needed treatment for sleep apnea)",choices,,"Y: yes, N: no",,,,
,apnea_treatment_year,Year of Apnea Treatment,,,year,,,,,
Health Questionnaire,apnea_treatment1,Apnea Treatment,"If yes, what treatment was recommended? (When told ""Y"" need treatment for sleep apnea)",character,,open text formatted to standard answers,,,,
Health Questionnaire,apnea_treatment2,Apnea Treatment,"If yes, what treatment was recommended? (When told ""Y"" need treatment for sleep apnea)",character,,open text formatted to standard answers,,,,
Health Questionnaire,apnea_treatment3,Apnea Treatment,"If yes, what treatment was recommended? (When told ""Y"" need treatment for sleep apnea)",character,,open text formatted to standard answers,,,,
Health Questionnaire,apnea_TREATMENT_HELP,Treatement helped,Did the treatment help (check one)?,choices,,"1=Not at all, 2=Helped a little, 3= Helped moderately, 4=helped a lot",,,,
Health Questionnaire,COMP_NIGHTS_WK,Nights of Compliance,"If the treatment was CPAP or BiPAP please answer the following questions:: If you are using the recommended CPAP/BiPAP, please indicate: b. How many nights per week do you use it?",numeric,,,,,,
Health Questionnaire,COMP_HRNIGHT,Hours of Compliance,"If the treatment was CPAP or BiPAP please answer the following questions:: If you are using the recommended CPAP/BiPAP, please indicate: b. How many hours per night do you use it?",numeric,,,,,,
Health Questionnaire,reproductive_surg,Indicator for reproductive surgery,Have you had surgery that caused your menstrual periods to stop permanently?,choices,,"Y: yes, N: no",,,,
Health Questionnaire,reproductive_surg_year,reproductive surgery date,"If yes, please provide the date of surgery: (only available after 1993 and before Aug 28, 2009)",numeric,year,,,,,
Health Questionnaire,reproductive_surg_type,type of reproductive surgery,"If yes, please provide the kind of surgery (check one):  (only available after 1993 and before Aug 28, 2009)",choices,,"1=Hysterectomy, uterus and both ovaries removed, 2=Hysterectomy, uterus and only one ovary removed, 3=Hysterectomy,uterus removed, no ovaries removed, 4=One ovary removed, uterus and one ovary remain,5= Both ovaries removed, uterus remains.,  6=Unsure: ",,,,
Health Questionnaire,menopausal_status,Self reported menopausal status,Combination of 1: I have fairly regular menstrual periods; My menstrual periods are irregular; I have no periods at all/menopause;  Have you had surgery that caused your menstrual periods to stop permanently?,choices,,"0: Regular periods, 1: Irregular periods, 2: Periods stopped due to menopause, 4: Surgery",,,,
Health Questionnaire,time_since_last_period,Time since last period,,numeric,years,,,,,
Health Questionnaire,hormone_therapy,Hormone Replacement Therapy,Have you ever taken supplemental hormones for menopause?,choices,,"C: Current use, P: Past use, N: Never Use",,,,
Health Questionnaire,num_pregnancies,Number of Pregnancies,Combination of initial report of number of pregnancies and then report of additional pregnancies between study visits,numeric,count,,,,,
Horne_Ostberg,ho_score,Horne Ostberg Score,Sum of items from the Horne-Ostberg Questionnaire,numeric,,,,,,
Measurements, P_EVAL_SLEEP,Stanford Sleepiness Scale; PM evaluation,"This question refers to how sleepy or alert you feel at a particular time. We would like you to read the scale below and then rate how sleepy you feel right now. The scale ranges from 1 to 7, with 7 being the most sleepy. Please read the entire scale, and then check the level that best describes your current state of  sleepiness.",choices,,"1: feeling active and vital; alert; wide awake, 2: could function at a high level; but not quite at peak, ablve to concentrate, 3: relaxed; awake; responsive; but not at full alertness, 4: a little foggy; not a peak; let down, 5: fogginess; beginning to lose interest in staying awake, slowed down, 6: sleepiness; prefer to be lyging down; fighting sleep; woozy, 7: almost in reverie; sleep onset soon; losing struggle to remain awake.",,,,
Measurements, A_EVAL_HOUR,Self report PSG sleep,About how many hours of restful sleep do you feel you got last night?,numeric,hours,,,,,
Measurements, A_EVAL_SLEEP,Stanford Sleepiness Scale; AM evaluation,"Finally, we would like you to rate how sleepy you feel right now, just as you did last night before sleep. The scale ranges from 1 to 7, with 7 being the most sleepy. Please read the entire scale below and then check the level that best describes your current state of sleepiness.",choices,,"1: feeling active and vital; alert; wide awake, 2: could function at a high level; but not quite at peak, ablve to concentrate, 3: relaxed; awake; responsive; but not at full alertness, 4: a little foggy; not a peak; let down, 5: fogginess; beginning to lose interest in staying awake, slowed down, 6: sleepiness; prefer to be lyging down; fighting sleep; woozy, 7: almost in reverie; sleep onset soon; losing struggle to remain awake.",,,,
Measurements, A_EVAL_SLEPT,Evaluation of last night's sleep,How well did you sleep last night? (Please check one),choices,,"1: much worse than usual, 2: somewhat worse than usual, 3: as well as usual, 4: a little better than usual, 5 : much better than usual.",,,,
Measurements, HIP_GIRTH1,First measurement of hip girth,Measure at largest circumference over the buttocks with participant standing erect with arms at side,numeric,cm,,,,,
Measurements, HIP_GIRTH2,Second measurement of hip girth,Measure at largest circumference over the buttocks with participant standing erect with arms at side,numeric,cm,,,,,
Measurements, NECK_GIRTH1,First measurement of neck girth,"With participant sitting or standing erect, measure below “Adam’s Apple” at the smallest circumference of neck with tape perpendicular to the long axis of the neck",numeric,cm,,,,,
Measurements, NECK_GIRTH2,Second measurement of neck girth,"With participant sitting or standing erect, measure below “Adam’s Apple” at the smallest circumference of neck with tape perpendicular to the long axis of the neck",numeric,cm,,,,,
Measurements, WAIST_GIRTH1,First measurement of waist girth,"With participant standing erect with arms at side and abdomen relaxed, measure at the smallest circumference near the navel and above the pelvis at the natural waistline.  If no obvious waist, measure at the navel",numeric,mm Hg,,,,,
Measurements, WAIST_GIRTH2,Second measurement of waist girth,"With participant standing erect with arms at side and abdomen relaxed, measure at the smallest circumference near the navel and above the pelvis at the natural waistline.  If no obvious waist, measure at the navel",numeric,cm,,,,,
Measurements, heightcm,Height,height (without shoes) to the nearest cm. on mechanical beam scale with participant facing outward and measuring bar perpendicular to floor,numeric,cm,,,,,
Measurements, weightkg,Weight,Record weight to the nearest 0.5 kg. on mechanical beam scale.  ,numeric,kg,,,,,
Measurements, bmi,Body Mass Index,,numeric,kg/m squared,,,,,
Measurements, headcm,Head circumference,"Position the tape slightly above the eyebrows in a    horizontal plane to the back of the head, measuring the maximum circumference.  Make sure not to include large amounts of hair and hair accessories under the tape.  Pull tape slightly to compress hair and record measurement to the nearest 0.5 cm",numeric,cm,,,,,
Measurements, hipgirthm,Mean of Hip Girth Measures,,numeric,cm,,,,,
Measurements, neckgirthm,Mean of Neck Girth Measures,,numeric,cm,,,,,
Measurements, waistgirthm,Mean of Waist Girth Measurements,,numeric,cm,,,,,
Measurements, waisthip,Waist to Hip ratio,,numeric,ratio,,,,,
MEDICATION, asthma_med, Any Asthma Med,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, asthma_control_med, Asthma Meds - Control,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, asthma_rescue_med, Asthma Meds - Rescue,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, cholesterol_med, Cholesterol Meds,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, depression_med, Any Antidepressants,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, dep_maoi_med, MAOI Antidepressants,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, dep_ssri_med, SSRI Antidepressants,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, dep_tca_med, TCA Antidepressants,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, htn_med, Any Hypertension Meds,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, htn_acei_med, Ace Inhibitor,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, htn_alpha_med, Alpha Blockers,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, htn_arb_med, ARBs,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, htn_beta_med, Beta Blockers,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, htn_diuretic_med, Diuretics,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, narcotics_med, Narcotics,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, decongestants_med, Decongestants,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, antihistamines_med, Antihistamines,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, anxiety_med, Anti-Anxiety Medications,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, diabetes_med, Diabetes Meds + Insulin,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, estrogen_med, Estrogen,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, androgen_med, Androgen,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, progesterone_med, Progesterone,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, sedatives_med, Sedatives,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, stimulants_med, Stimulants,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
MEDICATION, thyroid_med, Thyroid Meds,"Self reported drugs at PSG visit, open text then grouped according to effect",numeric,,"0: Not taking, 1: Taking",,,,
Polysomnography,rem_latency,REM Latency,Time to first epoch of REM sleep,numeric,minutes,,,,,
Polysomnography,sleep_latency,Sleep Latnecy,Time to first epoch of sleep,numeric,minutes,,,,,
Polysomnography,ahi,Apnea Hypopnea Index,Number of Apneas and Hypopneas per hour of sleep for the whole night,numeric,events/hour,,,,,
Polysomnography,remahi,REM Apnea Hypopnea Index,Number of Apneas and Hypopneas during REM sleep per the number of hours of REM sleep,numeric,events/hour,,,,,
Polysomnography,nremahi,NREM Apnea Hypopnea Index,Number of Apneas and Hypopneas during NREM sleep per the number of hours of NREM sleep,numeric,events/hour,,,,,
Polysomnography,se,Sleep Efficiency ,,numeric,percentage,,,,,
Polysomnography,tst,Total Sleep Time,Total time spent in Stage 1 or greater,numeric,minutes,,,,,
Polysomnography,tst_rem,Total REM Sleep Time,Total time spent in REM sleep,numeric,minutes,,,,,
Polysomnography,tst_nrem,Total NREM Sleep Time,Total time spent in NREM sleep,numeric,minutes,,,,,
Polysomnography,waso,Wake After Sleep Onset,Time Awake after first sleep onset until Time Awake,numeric,minutes,,,,,
Polysomnography,mean_desat_perc,Average Desaturation of Hypopnea and Apnea Events during the night ,,numeric,percentage,,,,,
Polysomnography,mean_desat_dur,Average Duration of Hypopnea and Apnea Events during night,,numeric,seconds,,,,,
Polysomnography,pcttststage12,Percent of Stage 1 and 2 sleep,,numeric,percentage,,,,,
Polysomnography,pcttststage34,Percent of Stage 3 and 4 sleep,,numeric,percentage,,,,,
Polysomnography,pcttstrem,Percent of REM sleep,,numeric,percentage,,,,,
Polysomnography,ptstl90,Percent of the Total Sleep Time spent below 90% Oxygen Saturation,,numeric,percentage,,,,,
Polysomnography,avgo2sattst,Average Sao2 during PSG,,numeric,,,,,,
Polysomnography,minsao2tst,Minimum SaO2 during PSG,,numeric,,50-100,,,,
Polysomnography,psg_cpap,Reported use of CPAP at at time of nPSG,,numeric,," 1=Used CPAP, 2 = Used Oral Appliance",,,,
Polysomnography,psg_source,Source of GRASS nPSG data,,character,,"Gamma (2000-2010), TWIN (2010 onward)",,,,
Polysomnography,psg_oxygen,Reported use of Oxygen at time of nPSG,,numeric,,1=Used Oxygen during nPSG,,,,
