folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Lifestyle and Behavioral Health,pack_years,"Cigarette smoking, number of pack-years",,numeric,pack years,,,"if smoker=0 then pack_years=0, else pack_years=packs_week*smoke_years",,
Lifestyle and Behavioral Health,packs_week,"Cigarette smoking, packs per week","How much do you smoke now, OR if you quit smoking, how much did you smoke in the past (answer all that apply)? packs per week",numeric,,,,,,
Sleep Monitoring/Polysomnography,pcttstrem,Percentage of NREM sleep among total sleep duration from type I polysomnography,"Conventionally, total sleep duration would be called total sleep time (TST).",numeric,percentage,,pctdursp_sr_f1t1,,,
Sleep Monitoring/Polysomnography,pcttststage12,Percentage of stage 1 and 2 sleep among total sleep duration from type I polysomnography,"Conventionally, total sleep duration would be called total sleep time (TST).",numeric,percentage,,pctdursp_s1s2_f1t1,,,
Sleep Monitoring/Polysomnography,pcttststage34,Percentage of stage 3 and 4 sleep among total sleep duration from type I polysomnography,"Conventionally, total sleep duration would be called total sleep time (TST).",numeric,percentage,,pctdursp_s3s4_f1t1,,,
Medical History/Medications,progesterone_med,Progesterone: Self-reported use,"Self reported drugs at PSG visit, open text then grouped according to effect",choices,,takingornot,,,,
Sleep Questionnaires/Sleep Disturbance,ps_backsleep,Difficulty falling back to sleep after waking up during the night,"How often, if ever, do you have any of the following problems sleeping? (Circle one response for each item.) Do you wake up during the night and have a hard time getting back to sleep?
",choices,,neverrarely,insomnia;nhanes_02wokenight,,,
Sleep Questionnaires/Sleep Disturbance,ps_diff,Difficulty falling asleep,"How often, if ever, do you have any of the following problems sleeping? (Circle one response for each item.) Do you have difficulty getting to sleep?",choices,,neverrarely,insomnia;nhanes_01fallaslp,,,
Sleep Questionnaires/Subjective Sleepiness,ps_eds,Excessive daytime sleepiness,"How often, if ever, do you have any of the following problems sleeping? (Circle one response for each item.) . Do you have feeling of excessive daytime sleepiness?",choices,,neverrarely,subjective_sleepiness,,,
Sleep Questionnaires/Sleep Disturbance,ps_nightmare,Frequency of having nightmares or disturbing dreams,"How often, if ever, do you have any of the following problems sleeping? (Circle one response for each item.) Do you have nightmares or disturbing dreams?",choices,,neverrarely,nightmare,,,
Sleep Questionnaires/Sleep Disturbance,ps_notrested,Not rested regardless of sleep amount,"How often, if ever, do you have any of the following problems sleeping? (Circle one response for each item.) Do you not feel rested during the day no matter how many hours of sleep you had?",choices,,neverrarely,insomnia;nhanes_04unrested,,,
Sleep Questionnaires/Sleep Disturbance,ps_tooearly,Wake up too early,"How often, if ever, do you have any of the following problems sleeping? (Circle one response for each item.) Do you wake up too early in the morning and can't get back to sleep?",choices,,neverrarely,insomnia;nhanes_03wokemorn,,,
Sleep Questionnaires/Sleep Disturbance,ps_wakerepeat,Wake up frequently during the night,"How often, if ever, do you have any of the following problems sleeping? (Circle one response for each item.) Do you wake up repeatedly during the night?",choices,,neverrarely,insomnia,,,
Sleep Questionnaires/Sleep Disturbance,ps_wakeup,Difficulty waking up in the morning,"How often, if ever, do you have any of the following problems sleeping? (Circle one response for each item.) Do you find it very difficult to wake up in the morning?",choices,,neverrarely,insomnia,,,
Sleep Monitoring/Polysomnography/Administrative,psg_cpap,Reported use of CPAP at at time of nPSG,,choices,,psgcpap,,,,
Sleep Monitoring/Polysomnography/Administrative,psg_oxygen,Reported use of Oxygen at time of nPSG,,choices,,psgoxygen,,,,
Sleep Monitoring/Polysomnography/Administrative,psg_source,Source of GRASS nPSG data,,text,,,,,,
Sleep Monitoring/Polysomnography,ptstl90,Percent of the total sleep duration with oxygen saturation below 90% from type I polysomnography,"Conventionally, total sleep duration would be called total sleep time (TST).",numeric,percentage,,pctdursp_salt90_f1t1,,TRUE,
Demographics,race,Race of the participant,,choices,,pptrace,,,TRUE,
Sleep Monitoring/Polysomnography,rem_latency,Sleep Latency (REM): the interval between lights-out/in-bed time and the first epoch of REM sleep. from type I polysomnography,Time to first epoch of REM sleep,numeric,minutes,,ttllatsp_sr_f1t1,,,
Sleep Monitoring/Polysomnography,remahi,Apnea-Hypopnea Index (REM): (Apneas with no oxygen desaturation threshold used and with or without arousal and hypopneas with discernible flow reduction and with >= 3% oxygen desaturation and with or without arousal)/ hours of REM sleep from type I polysomnography,Calculated - Summary metric of sleep disordered breathing events during REM sleep,numeric,events/hour,,ahi_sr_ap0uhp3x3u_f1t1,,,
Medical History,reproductive_surg,"Menopause, after surgery: Self-reported",Have you had surgery that caused your menstrual periods to stop permanently?,choices,,noyesny,,,,
Medical History,reproductive_surg_type,"Menopause, after surgery: Self-reported type","If yes, please provide the kind of surgery (check one):  (only available after 1993 and before Aug 28, 2009)",choices,,surgerytype,,,,
Medical History,reproductive_surg_year,"Menopause, after surgery: Self-reported year performed","If yes, please provide the date of surgery: (only available after 1993 and before Aug 28, 2009)",numeric,year,,,,,
Sleep Monitoring/Polysomnography,se,Sleep Efficiency: the proportion of sleep duration in in-bed period from type I polysomnography,"Sleep duration is the interval between sleep onset time and lights on/out-bed time while asleep (i.e. total sleep time, TST), while in-bed period is the interval between lights off/in-bed time and lights on/out-bed time (i.e. time in bed, TIB). ",numeric,percentage,,ttleffsp_f1t1,,TRUE,
Medical History/Medications,sedative_med,Sedative: Self-reported use,"Self reported drugs at PSG visit, open text then grouped according to effect",choices,,takingornot,,,,
Demographics,sex,Sex of the participant,,choices,,gender,,,TRUE,
Clinical Data/Vital Signs/Blood Pressure,sit_dia_repeat,First repeat of diastolic blood pressure,Standard seated blood pressure on the night of the PSG,numeric,mm Hg,,,,,
Clinical Data/Vital Signs/Blood Pressure,sit_dia_repeat2,Second repeat diastolic blood pressure,Standard seated blood pressure on the night of the PSG,numeric,mm Hg,,,,,
Clinical Data/Vital Signs/Blood Pressure,sit_dia1,First diastolic blood pressure,Standard seated blood pressure on the night of the PSG,numeric,mm Hg,,,,,
Clinical Data/Vital Signs/Blood Pressure,sit_dia2,Second diastolic blood pressure,Standard seated blood pressure on the night of the PSG,numeric,mm Hg,,,,,
Clinical Data/Vital Signs/Blood Pressure,sit_sys_repeat,First repeat of systolic blood pressure,Standard seated blood pressure on the night of the PSG,numeric,mm Hg,,,,,
Clinical Data/Vital Signs/Blood Pressure,sit_sys_repeat2,Second repeat systolic blood pressure,Standard seated blood pressure on the night of the PSG,numeric,mm Hg,,,,,
Clinical Data/Vital Signs/Blood Pressure,sit_sys1,First systolic blood pressure,Standard seated blood pressure on the night of the PSG,numeric,mm Hg,,,,,
Clinical Data/Vital Signs/Blood Pressure,sit_sys2,Second systolic blood pressure,Standard seated blood pressure on the night of the PSG,numeric,mm Hg,,,,,
Clinical Data/Vital Signs/Blood Pressure,sitdiam,Mean of seated diastolic pressures,,numeric,mm Hg,,,,TRUE,
Clinical Data/Vital Signs/Blood Pressure,sitsysm,Mean of seated systolic measures,,numeric,mm Hg,,,,TRUE,
Sleep Monitoring/Polysomnography,sleep_latency,Sleep Latency: the interval between lights-out/in-bed time and sleep onset time. from type I polysomnography,,numeric,minutes,,ttllatsp_f1t1,,TRUE,
Sleep Questionnaires/Subjective Sleepiness,sleepiness,Excessive daytime sleepiness,"Many people have periods of low energy or fatigue, but, during a typical day do you experience excessive sleepiness when it is difficult to fight an uncontrollable urge to fall asleep?",choices,,noyesny,subjective_sleepiness,,,
Lifestyle and Behavioral Health,smoke,"Smoking, ever",Have you ever smoked tobacco regularly?,choices,,noyesny,,,,
Lifestyle and Behavioral Health,smoke_curr,"Smoking, current",Do you currently smoke? ,choices,,noyesny,,,,
Lifestyle and Behavioral Health,smoke_quit,"Smoking, prior, year quit","If no, when did you quit? ",numeric,year,,,,,
Lifestyle and Behavioral Health,smoke_years,"Smoking, number of years","Overall, how many years total, have you been OR were you a regular smoker? ",numeric,,,,,,
Lifestyle and Behavioral Health,smoker,"Smoker, current, past, or never","Current, Past or Never Smoker",choices,,smokinghistory,,"if smoke=N then smoker=0, else if smoke_curr=N then smoker=1",,
Sleep Questionnaires/Sleep Disorder,snore_freq,Snoring frequency,"According to what others have told you or to your own awareness, how often do you snore?",choices,,neverorrarely5,sdb,,,
Sleep Questionnaires/Sleep Disorder,snore_vol,Snoring volume,"How loud do you think, or have others said, your snoring is?",choices,,snoring,sdb,,,
General Health/State-Trait Anxiety Inventory,state,State-Trait Anxiety Inventory (State Anxiety Subscale) Score ,"Sum of 20 items from State Anxiety Questionnaire. When there are 2 or less missing, the average of all of the other scores are used to create the sum variable",numeric,,,stais_score;stait;stai,(sum of scores for individual questions),TRUE,
Medical History/Medications,stimulants_med,Stimulant: Self-reported use,"Self reported drugs at PSG visit, open text then grouped according to effect",choices,,takingornot,,,,
Medical History,stroke_year,Stroke: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if stroke?=""Y"")",numeric,year,,,,,
Medical History,stroke_ynd,Stroke: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions.:  stroke? ___Yes       ___No,choices,,noyesny,,,,
Medical History/Medications,thyroid_med,Thyroid Medication: Self-reported use,"Self reported drugs at PSG visit, open text then grouped according to effect",choices,,takingornot,,,,
Medical History,thyroid_problem,Thyroid Disorder: Self-reported type,"Also, describe the type of thyroid problem",text,,,,,,
Medical History,thyroid_year,Thyroid Disorder: Self-reported year of diagnosis,"If yes, indicate how many years ago ____ or the year ____ you were diagnosed. (if Thyroid problem? =""Y"")",numeric,year,,,,,
Medical History,thyroid_ynd,Thyroid Disorder: Self-reported diagnosis by a physician,The next section asks about specific medical problems. Please indicate if you have been told by a doctor that you have or have had any of these conditions.:  Thyroid problem? ___Yes       ___No,choices,,noyesny,,,,
Medical History,time_since_last_period,Last menstrual period,Difference between date of reported last menstrual period and sleep study date in years,numeric,years,,,,,
Clinical Data/Laboratory Tests,total_cholesterol,Total cholesterol,Measure of total cholesterol level in blood,numeric,mg/dL,,,,,
Sleep Questionnaires/Sleep Habits,totsleep,Self-reported daily sleep duration in main sleep,Calculated - Weighted average of weekday and weekend self-reported sleep duration in main sleeps,numeric,hours/day,,sleep_duration;avgdursp_im_f3,(workday*5+weekend*2)/7,,
Sleep Questionnaires/Sleep Habits,totsleepnap,Self-reported daily sleep duration in main sleep and naps combined,Calculated - Weighted average of weekday and weekend self-reported sleep duration in main sleeps and naps combined,numeric,hours/day,,sleep_duration;avgdursp_ib_f3,(workday*5+weekend*2+naps)/7,,
General Health/State-Trait Anxiety Inventory,trait,Trait Anxiety Score ,"Sum of 20 items from Trait Anxiety Questionnaire. When there are 2 or less missing, the average of all of the other scores are used to create the sum variable",numeric,,,stait_score;stait;stai,(sum of scores for individual questions),TRUE,
Clinical Data/Laboratory Tests,triglycerides,Triglycerides,Measure of triglyceride level in blood,numeric,mg/dL,,,,,
Sleep Questionnaires/Sleep Habits,tso,Self-reported sleep latency,About how many minutes does it usually take you to fall asleep at night? _____#minutes,numeric,minutes,,sleep_latency;avglatsp_f3,,,
Sleep Monitoring/Polysomnography,tst,Total Sleep Duration: the interval between sleep onset time and lights on/out-bed time while the participant is asleep from type I polysomnography,"Conventionally, this would be called total sleep time (TST) (i.e. total time spent in stage 1 or greater).",numeric,minutes,,ttldursp_f1t1,,TRUE,
Sleep Monitoring/Polysomnography,tst_nrem,Total Sleep Duration (NREM): the interval between sleep onset time and lights on/out-bed time while the participant is in NREM sleep from type I polysomnography,Total time spent in NREM sleep,numeric,minutes,,ttldursp_sn_f1t1,,,
Sleep Monitoring/Polysomnography,tst_rem,Total Sleep Duration (REM): the interval between sleep onset time and lights on/out-bed time while the participant is in REM sleep from type I polysomnography,Total time spent in REM sleep,numeric,minutes,,ttldursp_sr_f1t1,,,
Clinical Data/Laboratory Tests,uric_acid,Uric acid,Measure of uric acid level in blood,numeric,mg/dL,,,,,
Administrative,vst_year,Year of polysomnography data collection,,numeric,year,,,,TRUE,
Anthropometry,waist_girth1,First measurement of waist girth,"With participant standing erect with arms at side and abdomen relaxed, measure at the smallest circumference near the navel and above the pelvis at the natural waistline. If no obvious waist, measure at the navel",numeric,mm Hg,,,,,
Anthropometry,waist_girth2,Second measurement of waist girth,"With participant standing erect with arms at side and abdomen relaxed, measure at the smallest circumference near the navel and above the pelvis at the natural waistline. If no obvious waist, measure at the navel",numeric,cm,,,,,
Anthropometry,waistgirthm,Mean of waist girth measurements,,numeric,cm,,,,,
Anthropometry,waisthip,Waist to hip ratio,,numeric,ratio,,,,,
Sleep Monitoring/Polysomnography,waso,Wake After Sleep Onset: the total duration between sleep onset and lights-on/out-bed time while being awake from type I polysomnography,,numeric,minutes,,ttldurws_f1t1,,TRUE,
Sleep Questionnaires/Sleep Habits,weekend,Self-reported weekend sleep duration in main sleep,How many hours of sleep do you usually get during: a weekend or non worknight,numeric,hours,,sleep_duration;avgdursp_w2_f3,,,
Anthropometry,weightkg,Weight,Record weight to the nearest 0.5 kg on mechanical beam scale.  ,numeric,kg,,,,TRUE,
Lifestyle and Behavioral Health,wine_week,"Alcohol consumption, number of glasses of wine per week","Please estimate your usual consumption of alcoholic beverages,How many glasses of wine might you have per week? ",numeric,glasses,,,,,
Sleep Questionnaires/Sleep Habits,workday,Self-reported weekday sleep duration in main sleep,How many hours of sleep do you usually get during: workday night,numeric,hours,,sleep_duration;avgdursp_w5_f3,,,
Administrative,wsc_id,Unique identifier,Randomly generated,identifier,,,,,TRUE,
Administrative,wsc_vst,Study visit number,Sequential visit,choices,,studyvisit,,,TRUE,
General Health/Zung Depression Scale,zung_index,Standardized Zung Depression Scale Total Score,Scaled Zung Depression Scale score used with clinical cutpoints,numeric,,,zung,100*(zung_score / 80),TRUE,
General Health/Zung Depression Scale,zung_score,Zung Depression Scale Total Score,Sum of 20 items from the Zung Depression Scale,numeric,,,zung,sum (zung1_scored:zung20_scored),,
General Health/Zung Depression Scale,zung1_scored,"Zung Depression Scale Item: I feel down-hearted, blue and sad.",Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_01sad;zung,,,
General Health/Zung Depression Scale,zung10_scored,Zung Depression Scale Item: I get tired for no reason.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_10tired;zung,,,
General Health/Zung Depression Scale,zung11_scored,Zung Depression Scale Item: My mind is as clear as it used to be.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_11clear;zung,,,
General Health/Zung Depression Scale,zung12_scored,Zung Depression Scale Item: I find it easy to do the things I used to do.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_12easy;zung,,,
General Health/Zung Depression Scale,zung13_scored,Zung Depression Scale Item: I am restless and can’t keep still.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_13restless;zung,,,
General Health/Zung Depression Scale,zung14_scored,Zung Depression Scale Item: I feel hopeful about the future.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_14hope;zung,,,
General Health/Zung Depression Scale,zung15_scored,Zung Depression Scale Item: I am more irritable than usual.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_15irritable;zung,,,
General Health/Zung Depression Scale,zung16_scored,Zung Depression Scale Item: I find it easy to make decisions. ,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_16decision;zung,,,
General Health/Zung Depression Scale,zung17_scored,Zung Depression Scale Item: I feel that I am useful and needed.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_17useful;zung,,,
General Health/Zung Depression Scale,zung18_scored,Zung Depression Scale Item: My life is pretty full.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_18lifefull;zung,,,
General Health/Zung Depression Scale,zung19_scored,Zung Depression Scale Item: I feel that others would be better off if I were dead.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_19dead;zung,,,
General Health/Zung Depression Scale,zung2_scored,Zung Depression Scale Item: Morning is when I feel the best.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_02morning;zung,,,
General Health/Zung Depression Scale,zung20_scored,Zung Depression Scale Item: I still enjoy the things I used to do.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_20enjoy;zung,,,
General Health/Zung Depression Scale,zung3_scored,Zung Depression Scale Item: I have crying spells or feel like it.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_03cry;zung,,,
General Health/Zung Depression Scale,zung4_scored,Zung Depression Scale Item: I have trouble sleeping through the night.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_04sleep;zung,,,
General Health/Zung Depression Scale,zung5_scored,Zung Depression Scale Item: I eat as much as I used to.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_05eat;zung,,,
General Health/Zung Depression Scale,zung6_scored,"Zung Depression Scale Item: I enjoy looking at, talking to and being with attractive women/men.",Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittlerev,zung_06attract;zung,,,
General Health/Zung Depression Scale,zung7_scored,Zung Depression Scale Item: I notice that I am losing weight.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_07weight;zung,,,
General Health/Zung Depression Scale,zung8_scored,Zung Depression Scale Item: I have trouble with constipation.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_08constipation;zung,,,
General Health/Zung Depression Scale,zung9_scored,Zung Depression Scale Item: My heart beats faster than usual.,Items from the Zung Depression Scale [Zung WW 1965 (PubMed ID: 14221692)](https://www.ncbi.nlm.nih.gov/pubmed/14221692)<br><br>[Search for all Zung Depression Scale variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=zung),choices,,noneoralittle,zung_09heart;zung,,,
